246072	1	0	0	0	0	1899.8	0	0	0	0	1	0	0	0	0
246073	1	0	0	0	0	2008.9	0	0	0	0	1	0	0	0	0
246079	0.511	0.489	0	0	0	2019.6	2234.2	0	0	0	0.767	0.233	0	0	0
246080	1	0	0	0	0	2154.7	0	0	0	0	1	0	0	0	0
246081	1	0	0	0	0	1946.8	0	0	0	0	1	0	0	0	0
246082	1	0	0	0	0	1827.9	0	0	0	0	1	0	0	0	0
246083	1	0	0	0	0	1753.7	0	0	0	0	1	0	0	0	0
246084	1	0	0	0	0	1788.4	0	0	0	0	1	0	0	0	0
246085	1	0	0	0	0	1951.9	0	0	0	0	1	0	0	0	0
246086	0.511	0.489	0	0	0	2121.9	2332.3	0	0	0	0.539	0.461	0	0	0
246937	1	0	0	0	0	1848.7	0	0	0	0	1	0	0	0	0
246938	1	0	0	0	0	1839.6	0	0	0	0	1	0	0	0	0
246939	1	0	0	0	0	1958.7	0	0	0	0	1	0	0	0	0
246940	1	0	0	0	0	1884.4	0	0	0	0	1	0	0	0	0
246977	1	0	0	0	0	1662.7	0	0	0	0	1	0	0	0	0
246978	1	0	0	0	0	1632.2	0	0	0	0	1	0	0	0	0
246979	1	0	0	0	0	1642.3	0	0	0	0	1	0	0	0	0
246981	1	0	0	0	0	1629.9	0	0	0	0	1	0	0	0	0
246982	1	0	0	0	0	1617.7	0	0	0	0	1	0	0	0	0
246983	1	0	0	0	0	1589.4	0	0	0	0	1	0	0	0	0
246984	1	0	0	0	0	1602.9	0	0	0	0	1	0	0	0	0
246985	1	0	0	0	0	1628	0	0	0	0	1	0	0	0	0
246986	1	0	0	0	0	1600.1	0	0	0	0	1	0	0	0	0
246987	1	0	0	0	0	1613.7	0	0	0	0	1	0	0	0	0
246988	1	0	0	0	0	1635.8	0	0	0	0	1	0	0	0	0
246989	0.531	0.469	0	0	0	1675.7	1801.6	0	0	0	0.571	0.429	0	0	0
246990	0.511	0.489	0	0	0	1919.3	2422.9	0	0	0	0.544	0.456	0	0	0
246991	0.511	0.489	0	0	0	1904.8	2089.2	0	0	0	0.635	0.365	0	0	0
246992	1	0	0	0	0	2037.4	0	0	0	0	1	0	0	0	0
246993	0.511	0.489	0	0	0	2149.8	2314.5	0	0	0	0.337	0.663	0	0	0
246999	1	0	0	0	0	2076.9	0	0	0	0	1	0	0	0	0
247000	1	0	0	0	0	1870.2	0	0	0	0	1	0	0	0	0
247001	1	0	0	0	0	2146.1	0	0	0	0	1	0	0	0	0
247006	1	0	0	0	0	1907.9	0	0	0	0	1	0	0	0	0
247007	1	0	0	0	0	1869.1	0	0	0	0	1	0	0	0	0
247008	1	0	0	0	0	1997.9	0	0	0	0	1	0	0	0	0
247009	1	0	0	0	0	2101.5	0	0	0	0	1	0	0	0	0
247010	1	0	0	0	0	1899.7	0	0	0	0	1	0	0	0	0
247011	1	0	0	0	0	1718	0	0	0	0	1	0	0	0	0
247012	1	0	0	0	0	1833.5	0	0	0	0	1	0	0	0	0
247013	1	0	0	0	0	2035.5	0	0	0	0	1	0	0	0	0
247014	0.511	0.489	0	0	0	2025	2237.5	0	0	0	0.513	0.487	0	0	0
247865	1	0	0	0	0	1817.4	0	0	0	0	1	0	0	0	0
247866	1	0	0	0	0	1847.2	0	0	0	0	1	0	0	0	0
247867	1	0	0	0	0	1905.4	0	0	0	0	1	0	0	0	0
247868	1	0	0	0	0	1978.2	0	0	0	0	1	0	0	0	0
247902	1	0	0	0	0	1778.4	0	0	0	0	1	0	0	0	0
247903	1	0	0	0	0	1738.5	0	0	0	0	1	0	0	0	0
247904	1	0	0	0	0	1706.8	0	0	0	0	1	0	0	0	0
247905	1	0	0	0	0	1661.9	0	0	0	0	1	0	0	0	0
247906	1	0	0	0	0	1618.8	0	0	0	0	1	0	0	0	0
247907	1	0	0	0	0	1640.5	0	0	0	0	1	0	0	0	0
247908	1	0	0	0	0	1644.8	0	0	0	0	1	0	0	0	0
247909	1	0	0	0	0	1653.2	0	0	0	0	1	0	0	0	0
247910	1	0	0	0	0	1642	0	0	0	0	1	0	0	0	0
247911	1	0	0	0	0	1608.6	0	0	0	0	1	0	0	0	0
247912	1	0	0	0	0	1592.2	0	0	0	0	1	0	0	0	0
247913	1	0	0	0	0	1610.1	0	0	0	0	1	0	0	0	0
247914	1	0	0	0	0	1554.1	0	0	0	0	1	0	0	0	0
247915	1	0	0	0	0	1603.7	0	0	0	0	1	0	0	0	0
247916	1	0	0	0	0	1615	0	0	0	0	1	0	0	0	0
247917	1	0	0	0	0	1700.1	0	0	0	0	1	0	0	0	0
247918	0.511	0.489	0	0	0	1815.2	2130.3	0	0	0	0.565	0.435	0	0	0
247919	0.511	0.489	0	0	0	2156.4	2465	0	0	0	0.398	0.602	0	0	0
247920	0.511	0.489	0	0	0	1981.8	2291.7	0	0	0	0.401	0.599	0	0	0
247921	1	0	0	0	0	1868.6	0	0	0	0	1	0	0	0	0
247922	1	0	0	0	0	1955.9	0	0	0	0	1	0	0	0	0
247927	0.511	0.489	0	0	0	1888.3	2072.5	0	0	0	0.566	0.434	0	0	0
247928	0.511	0.489	0	0	0	1940.1	2219.3	0	0	0	0.354	0.646	0	0	0
247929	0.511	0.489	0	0	0	2132.1	2355.5	0	0	0	0.471	0.529	0	0	0
247932	0.511	0.489	0	0	0	2219	2508.2	0	0	0	0.377	0.623	0	0	0
247933	1	0	0	0	0	2019.1	0	0	0	0	1	0	0	0	0
247934	1	0	0	0	0	1904	0	0	0	0	1	0	0	0	0
247935	1	0	0	0	0	1839.7	0	0	0	0	1	0	0	0	0
247936	1	0	0	0	0	1882	0	0	0	0	1	0	0	0	0
247937	1	0	0	0	0	2071.5	0	0	0	0	1	0	0	0	0
247938	1	0	0	0	0	1910.9	0	0	0	0	1	0	0	0	0
247939	1	0	0	0	0	1805.5	0	0	0	0	1	0	0	0	0
247940	0.511	0.489	0	0	0	1693.6	1838.3	0	0	0	0.48	0.52	0	0	0
247941	0.511	0.489	0	0	0	1809	2117.2	0	0	0	0.493	0.507	0	0	0
247942	1	0	0	0	0	2113.7	0	0	0	0	1	0	0	0	0
247943	1	0	0	0	0	1839.7	0	0	0	0	1	0	0	0	0
247944	1	0	0	0	0	1928.4	0	0	0	0	1	0	0	0	0
247948	1	0	0	0	0	1881.7	0	0	0	0	1	0	0	0	0
247949	1	0	0	0	0	1954	0	0	0	0	1	0	0	0	0
247950	1	0	0	0	0	1968.2	0	0	0	0	1	0	0	0	0
247951	1	0	0	0	0	2049.6	0	0	0	0	1	0	0	0	0
248792	1	0	0	0	0	1796	0	0	0	0	1	0	0	0	0
248793	1	0	0	0	0	1785.9	0	0	0	0	1	0	0	0	0
248794	1	0	0	0	0	1850.8	0	0	0	0	1	0	0	0	0
248795	1	0	0	0	0	1892.5	0	0	0	0	1	0	0	0	0
248828	1	0	0	0	0	2008.6	0	0	0	0	1	0	0	0	0
248829	1	0	0	0	0	1836.5	0	0	0	0	1	0	0	0	0
248830	1	0	0	0	0	1784.7	0	0	0	0	1	0	0	0	0
248831	1	0	0	0	0	1722.8	0	0	0	0	1	0	0	0	0
248832	1	0	0	0	0	1678.4	0	0	0	0	1	0	0	0	0
248833	1	0	0	0	0	1633	0	0	0	0	1	0	0	0	0
248834	1	0	0	0	0	1615.3	0	0	0	0	1	0	0	0	0
248835	1	0	0	0	0	1612.3	0	0	0	0	1	0	0	0	0
248836	1	0	0	0	0	1629.7	0	0	0	0	1	0	0	0	0
248837	1	0	0	0	0	1632.8	0	0	0	0	1	0	0	0	0
248838	1	0	0	0	0	1616.8	0	0	0	0	1	0	0	0	0
248839	1	0	0	0	0	1596.8	0	0	0	0	1	0	0	0	0
248840	1	0	0	0	0	1545.9	0	0	0	0	1	0	0	0	0
248841	1	0	0	0	0	1548.6	0	0	0	0	1	0	0	0	0
248842	1	0	0	0	0	1539.9	0	0	0	0	1	0	0	0	0
248843	1	0	0	0	0	1626.1	0	0	0	0	1	0	0	0	0
248844	1	0	0	0	0	1673.5	0	0	0	0	1	0	0	0	0
248845	1	0	0	0	0	1670.1	0	0	0	0	1	0	0	0	0
248846	1	0	0	0	0	1926.1	0	0	0	0	1	0	0	0	0
248847	1	0	0	0	0	2281.4	0	0	0	0	1	0	0	0	0
