1	296116	44.96875	-119.78125	0.3	0.1	10	0.7	2	14.2482	14.2482	14.2482	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	147.5614	147.5614	147.5614	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.1496	8.5472	8.5472	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	1367.12	0.1	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	7.3267	4	8.8594	8.8594	8.8594	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	0.392	0.392	0.392	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	1381.9105	1381.9105	1381.9105	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.014706	0.014706	0.014706	0.014706	0.0124961538	0.012312	0.012312	0.012312	0.012312	0.012312	0.012312	0.012312	0.012312	0.012312	0.0104178462	0	0	1381.9105	1381.9105	1381.9105	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4594	0.4594	0.4594	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.2913	0.2913	0.2913	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.01	0.03	421.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8457	0.235	0.235	0.235	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	
1	296117	44.96875	-119.71875	0.3	0.1	10	0.7	2	14.2482	14.2482	14.2482	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	147.5614	147.5614	147.5614	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.1496	8.5472	8.5472	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	1386.18994	0.1	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	6.8288	4	8.8594	8.8594	8.8594	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	0.392	0.392	0.392	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	1381.9105	1381.9105	1381.9105	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.019494	0.019494	0.019494	0.019494	0.0152321538	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.0125882308	0	0	1381.9105	1381.9105	1381.9105	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4594	0.4594	0.4594	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.2913	0.2913	0.2913	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.01	0.03	458.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7358	0.235	0.235	0.235	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	
1	296118	44.96875	-119.65625	0.3	0.1	10	0.7	2	14.2482	14.2482	14.2482	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	22.7295	147.5614	147.5614	147.5614	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	46.9458	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.1496	8.5472	8.5472	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	15.6325	1273.62	0.1	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	6.8288	4	8.8594	8.8594	8.8594	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	11.5734	0.392	0.392	0.392	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182	1381.9105	1381.9105	1381.9105	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.019494	0.019494	0.019494	0.019494	0.0152321538	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.014877	0.0125882308	0	0	1381.9105	1381.9105	1381.9105	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	1223.517	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4594	0.4594	0.4594	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.664	0.2913	0.2913	0.2913	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.5637	0.01	0.03	458.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0499	0.235	0.235	0.235	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	0.525	
1	296119	44.96875	-119.59375	0.3	0.1	10	0.7	2	12.0347	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	247.818	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.6717	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1204.12	0.1	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	7.2094	4	8.1511	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	0.265	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4771	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.2562	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.01	0.03	415.647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4828	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	
1	296120	44.96875	-119.53125	0.3	0.1	10	0.7	2	12.0347	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	247.818	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.6717	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1125.5	0.1	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	7.2094	4	8.1511	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	0.265	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	0.019494	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4771	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.2562	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.01	0.03	415.647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6306	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	
1	296121	44.96875	-119.46875	0.3	0.1	10	0.7	2	12.0347	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	247.818	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.6717	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1081.81006	0.1	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	8.2311	4	8.1511	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	0.265	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4771	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.2562	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.01	0.03	372.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0362	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	
1	296122	44.96875	-119.40625	0.3	0.1	10	0.7	2	14.6792	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	101.9406	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	17.7102	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	1038.31006	0.1	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	8.2311	4	8.9974	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	0.177	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	1292.9825	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.013338	0.012312	0.012312	0.012312	0.012312	1292.9825	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.5403	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.3513	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.01	0.03	372.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1334	0.325	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	
1	296123	44.96875	-119.34375	0.3	0.1	10	0.7	2	14.6792	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	23.8316	101.9406	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	47.4293	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	17.7102	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	4.3758	966.690002	0.1	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	0.0175	8.394	4	8.9974	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	11.9261	0.177	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171	1292.9825	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.013338	0.012312	0.012312	0.012312	0.012312	1292.9825	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	1214.5717	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.5403	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.6818	0.3513	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.5908	0.01	0.03	373.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9237	0.325	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	
1	296124	44.96875	-119.28125	0.3	0.1	10	0.7	2	10.0372	10.0372	10.0372	10.0372	10.0372	10.0372	10.0372	10.0372	12.4834	12.4834	12.4834	12.4834	12.4834	12.4834	12.4834	15.5362	15.5362	727.8185	727.8185	727.8185	727.8185	727.8185	727.8185	727.8185	727.8185	195.4402	195.4402	195.4402	195.4402	195.4402	195.4402	195.4402	86.2323	86.2323	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	12.6695	12.6695	12.6695	12.6695	12.6695	12.6695	12.6695	12.6695	16.7855	16.7855	16.7855	16.7855	16.7855	16.7855	16.7855	16.7925	235.0952	757.624023	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.4	8.394	4	7.5119	7.5119	7.5119	7.5119	7.5119	7.5119	7.5119	7.5119	8.2947	8.2947	8.2947	8.2947	8.2947	8.2947	8.2947	9.2716	9.2716	0.212	0.212	0.212	0.212	0.212	0.212	0.212	0.212	0.068	0.068	0.068	0.068	0.068	0.068	0.068	0.263	0.263	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1302.0099	1302.0099	1302.0099	1302.0099	1302.0099	1302.0099	1302.0099	1309.5076	1309.5076	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.014706	0.014706	0.014706	0.012312	0.012312	0.012312	0.012312	0.012312	0.012312	0.012312	0	0	0	0	0	0	0	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1472.7961	1302.0099	1302.0099	1302.0099	1302.0099	1302.0099	1302.0099	1302.0099	1309.5076	1309.5076	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.5136	0.5136	0.5136	0.5136	0.5136	0.5136	0.5136	0.5136	0.519	0.519	0.519	0.519	0.519	0.519	0.519	0.525	0.525	0.217	0.217	0.217	0.217	0.217	0.217	0.217	0.217	0.2901	0.2901	0.2901	0.2901	0.2901	0.2901	0.2901	0.357	0.357	0.01	0.03	373.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5276	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.325	0.325	
1	296125	44.96875	-119.21875	0.3	0.1	10	0.7	2	12.0347	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	14.0184	247.818	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	167.3267	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.6717	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1.1848	1097.06006	0.1	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	0.0094	7.7449	4	8.1511	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	8.7859	0.265	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.411	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	0.014706	1381.1898	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	1395.2474	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	2650	-8	0.4771	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.4509	0.2562	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.2819	0.01	0.03	449.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9551	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	
